video,rally_id,old_start,old_end,new_start,new_end
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,1,12.683,22.6,13.183,22.1
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,2,38.0,48.633,38.5,48.133
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,3,66.7,111.767,67.2,111.267
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,4,135.95,147.35,136.45,146.85
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,5,165.933,170.467,166.433,169.967
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,6,184.25,193.9,184.75,193.4
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,7,208.733,227.0,209.233,225.417
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,8,298.4,305.967,298.9,305.467
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,9,319.967,324.267,320.467,323.767
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,10,341.333,349.217,341.833,348.717
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,11,364.933,369.217,365.433,368.717
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,12,379.833,394.517,380.333,394.017
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,13,457.733,464.633,458.233,464.133
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,14,483.167,487.217,483.667,486.717
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,15,564.167,569.033,564.667,568.533
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,16,582.267,597.7,582.767,597.2
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,17,615.217,619.633,615.717,619.133
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,18,635.283,643.517,635.783,643.017
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,19,656.517,662.417,657.017,661.917
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,20,677.133,684.933,677.633,684.433
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,21,748.733,759.967,749.233,759.467
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,22,777.467,786.0,777.967,784.217
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,23,864.1,871.667,864.6,871.167
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,24,889.667,901.433,890.167,900.933
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,25,920.783,942.533,921.283,942.033
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,26,981.833,998.867,982.333,998.367
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,27,1015.2,1022.967,1015.7,1022.467
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,28,1049.4,1058.55,1049.9,1058.05
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,29,1072.9,1080.7,1073.4,1080.2
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,30,1099.467,1114.683,1099.967,1114.183
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,31,1131.767,1136.05,1132.267,1135.55
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,32,1161.167,1165.867,1161.667,1165.367
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,33,1182.45,1190.35,1182.95,1189.85
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,34,1209.9,1215.933,1210.4,1215.433
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,35,1232.433,1240.333,1232.933,1239.833
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,36,1257.5,1264.567,1258.0,1264.067
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,37,1278.033,1285.433,1278.533,1284.933
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,38,1298.55,1306.2,1299.05,1305.7
Taipei vs. Argentina - Playoffs ｜ Girls' U19 World Champs 2025 - Full Match_set1,39,1322.467,1342.0,1322.967,1341.5
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,1,7.317,14.733,7.817,14.233
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,2,29.483,35.767,29.983,35.267
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,3,52.567,59.867,53.067,59.367
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,4,77.467,86.517,77.967,86.017
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,5,98.933,106.15,99.433,105.65
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,6,116.833,124.4,117.333,123.9
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,7,234.217,250.133,234.717,249.633
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,8,262.417,278.967,262.917,278.467
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,9,333.667,341.0,334.167,339.9
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,10,353.733,358.233,354.233,357.733
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,11,372.3,379.5,372.8,379.0
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,12,393.317,397.267,393.817,396.767
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,13,412.0,416.233,412.5,415.733
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,14,433.333,450.0,433.833,449.5
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,15,460.567,488.633,461.067,488.133
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,16,504.833,512.7,505.333,512.2
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,17,526.783,543.9,527.283,543.4
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,18,560.0,563.967,560.5,563.467
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,19,578.083,594.217,578.583,593.717
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,20,609.633,613.683,610.133,613.183
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,21,625.3,631.167,625.8,630.667
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,22,644.367,651.767,644.867,651.267
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,23,669.217,673.667,669.717,673.167
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,24,690.067,696.5,690.567,696.0
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,25,709.217,721.333,709.717,720.833
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,26,738.2,745.133,738.7,744.633
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,27,761.9,770.0,762.4,768.45
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,28,790.1,794.7,790.6,794.2
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,29,812.833,820.0,813.333,818.317
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,30,896.367,921.1,896.867,920.6
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,31,939.333,951.0,939.833,947.567
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,32,1065.1,1081.8,1065.6,1081.3
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,33,1097.9,1104.733,1098.4,1104.233
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,34,1120.017,1156.533,1120.517,1156.033
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,35,1221.467,1225.4,1221.967,1224.9
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,36,1240.917,1250.867,1241.417,1250.367
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,37,1293.517,1312.5,1294.017,1312.0
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,38,1356.133,1360.367,1356.633,1359.867
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,39,1375.967,1380.2,1376.467,1379.7
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,40,1394.467,1401.267,1394.967,1400.767
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,41,1428.767,1440.95,1429.267,1440.45
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,42,1486.8,1493.067,1487.3,1492.567
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,43,1515.467,1526.267,1515.967,1525.767
Türkiye vs. Colombia - Classification 13-16 ｜ Boys' U19 World Champs 2025 - Full Match_set1,44,1541.533,1548.65,1542.033,1548.15
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,1,14.133,18.633,14.633,18.133
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,2,35.433,43.1,35.933,42.6
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,3,58.567,68.067,59.067,67.567
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,4,85.3,93.167,85.8,92.667
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,5,112.65,119.433,113.15,118.933
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,6,135.5,143.167,136.0,142.667
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,7,161.75,181.45,162.25,180.95
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,8,201.233,208.4,201.733,207.9
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,9,223.5,231.45,224.0,230.95
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,10,248.017,253.367,248.517,252.867
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,11,272.35,279.633,272.85,279.133
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,12,295.133,306.717,295.633,306.217
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,13,373.2,385.967,373.7,385.467
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,14,399.267,417.683,399.767,417.183
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,15,440.6,451.117,441.1,450.617
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,16,464.933,468.733,465.433,468.233
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,17,490.317,494.333,490.817,493.833
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,18,508.633,516.65,509.133,516.15
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,19,530.133,537.233,530.633,536.733
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,20,553.967,565.217,554.467,564.717
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,21,579.383,583.283,579.883,582.783
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,22,611.367,628.533,611.867,628.033
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,23,645.233,654.233,645.733,653.733
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,24,671.933,678.867,672.433,678.367
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,25,717.45,740.217,717.95,739.717
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,26,764.917,771.767,765.417,771.267
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,27,794.867,798.717,795.367,798.217
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,28,813.617,817.433,814.117,816.933
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,29,830.467,834.85,830.967,834.35
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,30,847.85,856.033,848.35,855.533
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,31,869.0,875.55,869.5,875.05
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,32,890.067,896.25,890.567,895.75
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,33,913.8,926.333,914.3,925.833
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,34,965.55,973.5,966.05,973.0
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,35,990.433,1007.0,990.933,1006.5
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,36,1075.117,1082.5,1075.617,1081.4
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,37,1096.717,1105.9,1097.217,1105.4
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,38,1124.567,1140.633,1125.067,1140.133
Uzbekistan vs. Japan - Ranking 19-20 ｜ Boys' U19 World Champs 2025 - Full Match_set1,39,1159.517,1167.433,1160.017,1166.933
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,1,4.733,16.417,5.233,15.917
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,2,34.567,41.367,35.067,40.867
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,3,63.9,70.617,64.4,70.117
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,4,86.8,90.9,87.3,90.4
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,5,140.367,146.667,140.867,146.167
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,6,161.867,176.533,162.367,176.033
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,7,195.6,202.933,196.1,202.433
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,8,216.817,220.9,217.317,220.4
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,9,233.867,244.233,234.367,243.733
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,10,259.2,264.067,259.7,263.567
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,11,278.633,285.433,279.133,284.933
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,12,302.1,305.8,302.6,305.3
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,13,322.567,329.6,323.067,329.1
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,14,345.067,352.983,345.567,352.483
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,15,369.4,377.0,369.9,375.383
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,16,395.0,404.65,395.0,404.15
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,17,471.0,477.3,471.5,476.8
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,18,492.867,505.167,493.367,504.667
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,19,519.15,539.1,519.65,538.6
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,20,558.833,566.417,559.333,565.917
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,21,584.033,588.5,584.533,588.0
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,22,614.267,627.167,614.767,626.667
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,23,643.733,647.817,644.233,647.317
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,24,662.633,674.667,663.133,674.167
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,25,730.05,734.1,730.55,733.6
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,26,749.967,756.4,750.467,755.9
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,27,773.167,777.667,773.667,777.167
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,28,827.167,835.3,827.667,834.8
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,29,848.9,856.167,849.4,855.667
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,30,873.4,885.167,873.9,884.667
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,31,905.033,909.117,905.533,908.617
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,32,927.8,936.3,928.3,935.8
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,33,953.867,957.783,954.367,957.283
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,34,975.6,979.733,976.1,979.233
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,35,1019.633,1034.683,1020.133,1034.183
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,36,1062.0,1068.433,1062.5,1067.933
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,37,1086.8,1091.733,1087.3,1091.233
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,38,1107.217,1118.6,1107.717,1118.1
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,39,1179.183,1187.517,1179.683,1187.017
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,40,1202.967,1207.133,1203.467,1206.633
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,41,1226.467,1233.3,1226.967,1232.8
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,42,1247.9,1259.883,1248.4,1259.383
Uzbekistan vs. Pakistan - Ranking 5-6 ｜ Boys' U19 World Champs 2025 - Full Match_set1,43,1275.9,1298.967,1276.4,1298.467
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,1,13.9,20.867,14.4,20.367
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,2,36.767,40.667,37.267,41.233
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,3,56.733,76.967,57.233,76.467
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,4,100.9,112.267,101.4,111.767
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,5,128.033,135.967,128.533,135.467
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,6,147.2,157.967,147.7,157.467
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,7,170.8,178.1,171.3,177.6
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,8,191.533,198.2,192.033,197.7
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,9,213.133,217.467,213.633,216.967
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,10,232.267,236.167,232.767,235.667
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,11,254.333,261.667,254.833,261.167
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,12,291.633,306.967,292.133,306.467
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,13,320.9,333.7,321.4,333.2
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,14,348.033,363.967,348.533,363.467
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,15,378.067,398.2,378.567,397.7
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,16,423.967,432.667,424.467,432.167
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,17,458.667,469.933,459.167,469.433
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,18,490.067,501.133,490.567,500.633
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,19,524.167,535.133,524.667,534.633
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,20,606.867,613.4,607.367,612.9
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,21,627.567,635.833,628.067,635.333
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,22,649.8,654.133,650.3,653.633
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,23,666.5,673.733,667.0,673.233
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,24,688.867,699.967,689.367,699.467
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,25,717.633,725.067,718.133,724.567
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,26,740.867,752.5,741.367,752.0
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,27,767.533,774.4,768.033,773.9
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,28,793.3,801.467,793.8,800.967
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,29,819.333,826.9,819.833,826.4
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,30,843.867,849.967,844.367,849.467
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,31,864.233,873.467,864.733,872.967
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,32,891.167,895.2,891.667,894.7
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,33,929.933,934.067,930.433,933.567
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,34,947.933,952.467,948.433,951.967
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,35,974.867,981.3,975.367,980.8
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,36,998.133,1012.467,998.633,1011.967
ᴴᴰ114UVL預賽：：中原大學vs實踐大學：：男一級 大專排球聯賽 AI網路直播_set1,37,1027.967,1045.267,1028.467,1044.767
